Surface panels: 1000
        0.31685         0.299         0.031625     -0.338802
         0.2989         0.299         0.030575     -0.347727
         0.2819         0.299         0.029375     -0.353388
       0.265925         0.299         0.028075     -0.363625
       0.251025         0.299         0.026675     -0.376904
       0.237275         0.299         0.025175     -0.389875
        0.22475         0.299         0.023625     -0.413102
       0.213475         0.299          0.02205     -0.452405
         0.2035         0.299         0.020425     -0.527781
       0.194875         0.299         0.018625     -0.648284
       0.187625         0.299          0.01635     -0.717716
         0.1818         0.299         0.013425      -0.62996
         0.1774         0.299           0.0099     -0.355562
       0.174475         0.299            0.006     0.0849991
       0.173025         0.299          0.00215      0.532987
        0.17265         0.299          0.00015      0.717894
        0.17265         0.299         -0.00015      0.700359
       0.173025         0.299         -0.00215      0.807413
       0.174475         0.299           -0.006      0.734315
         0.1774         0.299          -0.0099      0.444618
         0.1818         0.299        -0.013425      0.147616
       0.187625         0.299         -0.01635    -0.0373749
       0.194875         0.299        -0.018625    -0.0870713
         0.2035         0.299        -0.020425    -0.0656578
       0.213475         0.299         -0.02205    -0.0542479
        0.22475         0.299        -0.023625    -0.0597895
       0.237275         0.299        -0.025175    -0.0716446
       0.251025         0.299        -0.026675    -0.0882597
       0.265925         0.299        -0.028075      -0.10116
         0.2819         0.299        -0.029375     -0.111875
         0.2989         0.299        -0.030575     -0.123578
        0.31685         0.299        -0.031625     -0.131917
         0.3357         0.299         -0.03255     -0.138682
        0.35535         0.299        -0.033375     -0.150696
         0.3757         0.299         -0.03405     -0.160807
       0.396725         0.299          -0.0346      -0.17507
         0.4183         0.299         -0.03495     -0.188141
       0.440325         0.299         -0.03505     -0.190147
       0.462725         0.299         -0.03495     -0.193831
         0.4854         0.299          -0.0346      -0.19371
       0.508275         0.299           -0.034     -0.189799
        0.53125         0.299        -0.033175     -0.184866
       0.554225         0.299        -0.032125     -0.177254
       0.577075         0.299         -0.03085     -0.165136
        0.59975         0.299        -0.029375     -0.146843
       0.622175         0.299        -0.027775     -0.129887
         0.6442         0.299        -0.026075     -0.111744
        0.66575         0.299        -0.024325    -0.0958132
       0.686775         0.299         -0.02255    -0.0826271
        0.70715         0.299        -0.020725     -0.066407
       0.726775         0.299        -0.018875    -0.0477638
       0.745625         0.299        -0.017075     -0.036178
       0.763625         0.299        -0.015275    -0.0208305
        0.78065         0.299        -0.013475   -0.00171011
         0.7966         0.299         -0.01175     0.0144441
       0.811475         0.299        -0.010075      0.030654
       0.825225         0.299        -0.008425     0.0540225
       0.837775         0.299        -0.006825     0.0836462
        0.84905         0.299         -0.00535      0.113549
          0.859         0.299        -0.004025      0.145953
        0.86765         0.299        -0.002875       0.17831
         0.8749         0.299         -0.00195      0.201554
         0.8807         0.299          -0.0012      0.239215
         0.8851         0.299        -0.000625      0.278313
        0.88805         0.299         -0.00025      0.329615
       0.889525         0.299           -5e-05      0.362296
        0.92315        0.4186            5e-05       0.367139
       0.921725        0.4186          0.00025       0.330457
         0.9189        0.4186           0.0006       0.275926
       0.914725        0.4186         0.001125       0.244911
       0.909225        0.4186          0.00185       0.201403
        0.90235        0.4186          0.00275       0.168862
