Field cells:             5453                
        1.01098      0.0928571      -0.315789       0.984789     0.00362383           0.03       0.590529    -0.00145147
         1.0622      0.0928571      -0.315789       0.985045     0.00308337      0.0274497       0.590645     0.00268116
        1.11341      0.0928571      -0.315789       0.985737     0.00259774      0.0253727       0.591051     0.00504738
        1.16463      0.0928571      -0.315789       0.986653     0.00218536      0.0237208       0.591612     0.00621626
        1.21585      0.0928571      -0.315789       0.987659     0.00184916      0.0224238       0.592237     0.00663994
        1.26707      0.0928571      -0.315789       0.988676     0.00158426      0.0214122       0.592875     0.00662891
        1.31829      0.0928571      -0.315789       0.989658     0.00138268       0.020626       0.593494     0.00638099
        1.36951      0.0928571      -0.315789       0.990585     0.00123602      0.0200171       0.594081     0.00601724
        1.42073      0.0928571      -0.315789       0.991448     0.00113667      0.0195477       0.594629     0.00561032
        1.47195      0.0928571      -0.315789       0.992245     0.00107828      0.0191886       0.595136     0.00520373
        1.52317      0.0928571      -0.315789        0.99298     0.00105561      0.0189174       0.595605     0.00482331
        1.57439      0.0928571      -0.315789        0.99366      0.0010629      0.0187161       0.596038     0.00448184
       -0.47439      0.0928571      -0.263158         0.9907     0.00169431      0.0351766       0.594426     -0.0106266
      -0.423171      0.0928571      -0.263158       0.989051     0.00201614      0.0347821       0.593359     -0.0124712
      -0.371951      0.0928571      -0.263158       0.987107     0.00236815      0.0341683       0.592099      -0.014787
      -0.320732      0.0928571      -0.263158         0.9848     0.00274899      0.0332345       0.590601     -0.0175628
      -0.269512      0.0928571      -0.263158       0.982075      0.0031536      0.0318281       0.588826     -0.0206261
      -0.218293      0.0928571      -0.263158       0.978928     0.00356499      0.0297254        0.58677     -0.0234301
      -0.167073      0.0928571      -0.263158       0.975485     0.00394359      0.0266223       0.584511     -0.0246793
      -0.115854      0.0928571      -0.263158       0.972145     0.00421367      0.0221771       0.582304      -0.021925
     -0.0646341      0.0928571      -0.263158       0.969741     0.00425322      0.0161847       0.580692      -0.011836
     -0.0134146      0.0928571      -0.263158       0.969521     0.00390739     0.00892736       0.580491     0.00753392
      0.0378049      0.0928571      -0.263158       0.972641     0.00305381     0.00149325       0.582458      0.0328903
      0.0890244      0.0928571      -0.263158       0.979315       0.001709    -0.00446323       0.586732      0.0556066
       0.140244      0.0928571      -0.263158       0.988521    8.48913e-05    -0.00760272       0.592644      0.0686232
       0.191463      0.0928571      -0.263158       0.998687    -0.00148611    -0.00752064       0.599174      0.0712392
       0.242683      0.0928571      -0.263158        1.00847    -0.00269983     -0.0045555       0.605461      0.0661266
       0.293902      0.0928571      -0.263158        1.01696    -0.00337474    0.000667791       0.610932      0.0558042
       0.345122      0.0928571      -0.263158        1.02357    -0.00345272     0.00749544       0.615221      0.0417437
       0.396341      0.0928571      -0.263158        1.02789    -0.00296236      0.0152927       0.618072      0.0248222
       0.447561      0.0928571      -0.263158        1.02967    -0.00199326      0.0234071       0.619321     0.00629063
        0.49878      0.0928571      -0.263158        1.02887   -0.000680318      0.0311788       0.618931     -0.0120542
           0.55      0.0928571      -0.263158        1.02566    0.000815427      0.0380095        0.61701     -0.0284422
        0.60122      0.0928571      -0.263158        1.02045      0.0023285      0.0434274       0.613781     -0.0417287
       0.652439      0.0928571      -0.263158         1.0137     0.00370566      0.0470858       0.609537     -0.0512753
       0.703659      0.0928571      -0.263158        1.00602     0.00481462      0.0487199       0.604639     -0.0560913
       0.754878      0.0928571      -0.263158        0.99817     0.00555072       0.048177        0.59958     -0.0544705
       0.806098      0.0928571      -0.263158       0.991157      0.0058532       0.045593       0.595002     -0.0454471
       0.857317      0.0928571      -0.263158       0.985894     0.00573094      0.0415596       0.591513     -0.0311466
       0.908537      0.0928571      -0.263158       0.982777     0.00527415      0.0369797       0.589397     -0.0163158
       0.959756      0.0928571      -0.263158       0.981561     0.00462579      0.0326487       0.588518    -0.00472109
        1.01098      0.0928571      -0.263158       0.981671     0.00392514      0.0289889       0.588513      0.0026659
         1.0622      0.0928571      -0.263158       0.982547     0.00326736      0.0260902        0.58902       0.006652
        1.11341      0.0928571      -0.263158       0.983787     0.00269856        0.02387       0.589778     0.00842542
        1.16463      0.0928571      -0.263158        0.98515     0.00223099      0.0221941       0.590626     0.00892645
        1.21585      0.0928571      -0.263158       0.986507     0.00185964      0.0209349       0.591477      0.0087573
        1.26707      0.0928571      -0.263158       0.987794     0.00157298      0.0199888        0.59229     0.00826705
        1.31829      0.0928571      -0.263158       0.988984     0.00135837       0.019277       0.593044     0.00764761
        1.36951      0.0928571      -0.263158       0.990071     0.00120438      0.0187415       0.593735     0.00700104
        1.42073      0.0928571      -0.263158       0.991058      0.0011015      0.0183396       0.594363     0.00637997
        1.47195      0.0928571      -0.263158       0.991952      0.0010422      0.0180401       0.594934     0.00581042
        1.52317      0.0928571      -0.263158       0.992763     0.00102053      0.0178196       0.595452     0.00530363
        1.57439      0.0928571      -0.263158       0.993503     0.00103015      0.0176609       0.595925     0.00486163
       -0.47439      0.0928571      -0.210526       0.990428     0.00176712      0.0357874       0.594265     -0.0115686
      -0.423171      0.0928571      -0.210526       0.988603     0.00213147      0.0354983       0.593089     -0.0138463
      -0.371951      0.0928571      -0.210526       0.986399      0.0025493      0.0350143       0.591665     -0.0168532
      -0.320732      0.0928571      -0.210526       0.983698      0.0030321      0.0342288       0.589917     -0.0207275
      -0.269512      0.0928571      -0.210526       0.980367     0.00359392      0.0329657       0.587758     -0.0255147
      -0.218293      0.0928571      -0.210526       0.976289     0.00424381      0.0309345       0.585107     -0.0309003
      -0.167073      0.0928571      -0.210526       0.971456      0.0049709      0.0276726       0.581957     -0.0355493
      -0.115854      0.0928571      -0.210526       0.966211     0.00571088      0.0225225       0.578523      -0.035864
     -0.0646341      0.0928571      -0.210526       0.961674     0.00628429      0.0148164       0.575535     -0.0250005
     -0.0134146      0.0928571      -0.210526       0.960062     0.00634033     0.00456678       0.574441     0.00389241
      0.0378049      0.0928571      -0.210526       0.963882     0.00545537    -0.00649263       0.576882      0.0464954
      0.0890244      0.0928571      -0.210526       0.973671     0.00349459     -0.0150968       0.583191      0.0825976
       0.140244      0.0928571      -0.210526       0.987096    0.000878067      -0.018825       0.591827      0.0973924
       0.191463      0.0928571      -0.210526        1.00112    -0.00168075     -0.0176079       0.600822      0.0951021
       0.242683      0.0928571      -0.210526        1.01386    -0.00363227      -0.012615       0.608984      0.0840736
       0.293902      0.0928571      -0.210526        1.02444    -0.00474874     -0.0050362       0.615776      0.0686217
       0.345122      0.0928571      -0.210526         1.0324    -0.00501335     0.00423162       0.620928      0.0499393
       0.396341      0.0928571      -0.210526        1.03737    -0.00449769      0.0144641       0.624204      0.0277833
       0.447561      0.0928571      -0.210526        1.03902    -0.00332979      0.0248816       0.625405     0.00348803
        0.49878      0.0928571      -0.210526        1.03735    -0.00169447      0.0346474       0.624498      -0.020193
           0.55      0.0928571      -0.210526        1.03268    0.000189503      0.0430167       0.621673     -0.0405409
        0.60122      0.0928571      -0.210526        1.02557     0.00210532      0.0494719       0.617264     -0.0564376
       0.652439      0.0928571      -0.210526        1.01662     0.00386524       0.053687       0.611627     -0.0682051
       0.703659      0.0928571      -0.210526        1.00643     0.00531512      0.0553373       0.605125     -0.0750601
       0.754878      0.0928571      -0.210526       0.995934     0.00632012      0.0540624       0.598341     -0.0732451
       0.806098      0.0928571      -0.210526       0.986681     0.00676831      0.0498689       0.592268     -0.0588423
       0.857317      0.0928571      -0.210526       0.980285     0.00662698      0.0436991       0.587984     -0.0352122
       0.908537      0.0928571      -0.210526       0.977289     0.00600978      0.0371844       0.585892     -0.0127982
       0.959756      0.0928571      -0.210526       0.976939     0.00514519      0.0315742       0.585539     0.00191464
        1.01098      0.0928571      -0.210526       0.978087      0.0042505      0.0272707       0.586188     0.00930486
         1.0622      0.0928571      -0.210526       0.979875     0.00345138      0.0241458       0.587278      0.0121131
        1.11341      0.0928571      -0.210526       0.981825     0.00279034      0.0219205       0.588492      0.0125743
        1.16463      0.0928571      -0.210526       0.983713     0.00226553      0.0203387       0.589679      0.0119837
        1.21585      0.0928571      -0.210526       0.985451     0.00185922      0.0192082       0.590778      0.0109937
        1.26707      0.0928571      -0.210526       0.987015     0.00155118      0.0183946        0.59177     0.00990932
        1.31829      0.0928571      -0.210526       0.988408     0.00132347      0.0178057       0.592657     0.00886465
        1.36951      0.0928571      -0.210526       0.989645     0.00116153      0.0173786       0.593445     0.00791321
        1.42073      0.0928571      -0.210526       0.990744     0.00105404      0.0170696       0.594147     0.00707174
        1.47195      0.0928571      -0.210526       0.991723    0.000992408      0.0168481       0.594773     0.00634069
        1.52317      0.0928571      -0.210526         0.9926    0.000970039      0.0166922       0.595335     0.00571342
        1.57439      0.0928571      -0.210526        0.99339    0.000980134      0.0165862       0.595841     0.00518027
       -0.47439      0.0928571      -0.157895       0.990266     0.00178881      0.0364729       0.594178     -0.0122821
      -0.423171      0.0928571      -0.157895         0.9883     0.00218249      0.0363251       0.592914     -0.0149462
      -0.371951      0.0928571      -0.157895       0.985874     0.00265299      0.0360295       0.591352     -0.0186154
      -0.320732      0.0928571      -0.157895       0.982814     0.00322919      0.0354887        0.58938     -0.0236356
      -0.269512      0.0928571      -0.157895       0.978884     0.00395584      0.0345267       0.586844     -0.0304296
      -0.218293      0.0928571      -0.157895       0.973788     0.00489567      0.0328175       0.583549     -0.0393083
      -0.167073      0.0928571      -0.157895       0.967223     0.00612652      0.0297511       0.579296     -0.0496848
      -0.115854      0.0928571      -0.157895       0.959171     0.00770352      0.0242311       0.574067     -0.0576377
     -0.0646341      0.0928571      -0.157895       0.950766     0.00949586       0.014614       0.568599     -0.0509369
     -0.0134146      0.0928571      -0.157895       0.945795      0.0107949   -0.000293958       0.565374    -0.00840349
      0.0378049      0.0928571      -0.157895       0.950301      0.0101736       -0.01805       0.568345      0.0713166
      0.0890244      0.0928571      -0.157895       0.966034     0.00685288     -0.0312111        0.57857         0.1332
       0.140244      0.0928571      -0.157895       0.986753     0.00209498     -0.0347819       0.591886       0.140764
       0.191463      0.0928571      -0.157895         1.0061    -0.00224792     -0.0306658       0.604228       0.123649
       0.242683      0.0928571      -0.157895        1.02216    -0.00529675     -0.0221754       0.614454       0.102569
       0.293902      0.0928571      -0.157895         1.0348    -0.00699033     -0.0112643       0.622527      0.0811659
       0.345122      0.0928571      -0.157895        1.04407     -0.0074952     0.00111662       0.628505      0.0585254
       0.396341      0.0928571      -0.157895        1.04961    -0.00694662      0.0144145       0.632163      0.0300534
       0.447561      0.0928571      -0.157895        1.05088    -0.00549921      0.0277229       0.633156    -0.00193624
        0.49878      0.0928571      -0.157895        1.04784    -0.00340544      0.0399313        0.63143     -0.0327354
           0.55      0.0928571      -0.157895        1.04107   -0.000979371      0.0500588       0.627318     -0.0573668
        0.60122      0.0928571      -0.157895        1.03152     0.00147815       0.057592       0.621385     -0.0748659
       0.652439      0.0928571      -0.157895        1.01989     0.00374302      0.0624081       0.614057      -0.088814
       0.703659      0.0928571      -0.157895        1.00652     0.00567808      0.0641765       0.605523      -0.100255
       0.754878      0.0928571      -0.157895       0.992244     0.00715351      0.0620204       0.596276      -0.101467
       0.806098      0.0928571      -0.157895       0.979575     0.00795263      0.0553165       0.587912     -0.0787521
       0.857317      0.0928571      -0.157895       0.971866      0.0078655       0.045596       0.582663     -0.0364526
       0.908537      0.0928571      -0.157895       0.969871     0.00700128      0.0362462       0.581132    -0.00212114
       0.959756      0.0928571      -0.157895       0.971395     0.00579517      0.0292299       0.581949      0.0141697
        1.01098      0.0928571      -0.157895       0.974226     0.00462505       0.024524       0.583672      0.0189866
         1.0622      0.0928571      -0.157895       0.977239     0.00364798      0.0214649       0.585551      0.0189103
        1.11341      0.0928571      -0.157895        0.98002     0.00288121       0.019469       0.587303      0.0171846
        1.16463      0.0928571      -0.157895       0.982465      0.0022942      0.0181474       0.588852      0.0151073
        1.21585      0.0928571      -0.157895       0.984579      0.0018503      0.0172584       0.590196      0.0131364
        1.26707      0.0928571      -0.157895         0.9864      0.0015186      0.0166532       0.591356      0.0114047
        1.31829      0.0928571      -0.157895       0.987972     0.00127539      0.0162387        0.59236     0.00992718
        1.36951      0.0928571      -0.157895       0.989337     0.00110298      0.0159552       0.593232     0.00868127
        1.42073      0.0928571      -0.157895       0.990528    0.000988287      0.0157635       0.593995     0.00763552
        1.47195      0.0928571      -0.157895       0.991575    0.000921715      0.0156373       0.594666     0.00675986
        1.52317      0.0928571      -0.157895       0.992503    0.000896038      0.0155585        0.59526      0.0060282
        1.57439      0.0928571      -0.157895        0.99333    0.000904031      0.0155143       0.595791     0.00541886
       -0.47439      0.0928571      -0.105263       0.990242     0.00174586      0.0372133        0.59418     -0.0126738
      -0.423171      0.0928571      -0.105263       0.988187     0.00214677      0.0372385       0.592863     -0.0156157
      -0.371951      0.0928571      -0.105263       0.985608     0.00264173      0.0371863        0.59121     -0.0197994
      -0.320732      0.0928571      -0.105263       0.982279     0.00327744      0.0369887       0.589073     -0.0257915
      -0.269512      0.0928571      -0.105263       0.977858     0.00413554      0.0365107       0.586234     -0.0344882
      -0.218293      0.0928571      -0.105263       0.971824     0.00535803      0.0354699       0.582355     -0.0472182
      -0.167073      0.0928571      -0.105263       0.963405     0.00719731      0.0332433       0.576937     -0.0654542
      -0.115854      0.0928571      -0.105263       0.951668      0.0100829      0.0284022       0.569375     -0.0882753
     -0.0646341      0.0928571      -0.105263       0.936535      0.0145072       0.017805        0.55963      -0.101307
     -0.0134146      0.0928571      -0.105263       0.922868      0.0197143    -0.00372273       0.550926     -0.0512305
